gene_id,Groups,TCGA.BH.A1EV,TCGA.BH.A1F8,TCGA.BH.A1F0,TCGA.AC.A2FM,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FH,TCGA.BH.A203,TCGA.BH.A1EU,TCGA.BH.A1FM,TCGA.BH.A1FR,TCGA.BH.A1EW,TCGA.BH.A208,TCGA.BH.A1FJ,TCGA.BH.A1EN,TCGA.BH.A1FN,TCGA.BH.A1FE,TCGA.BH.A1ET,TCGA.BH.A204,TCGA.BH.A1EO,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A1FB,TCGA.BH.A1FG,TCGA.BH.A209
 , ,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Late,Late,Late,Late,Late,Late,Late,Late
ENSG00000175063.15,na,4.062709552,4.750762728,5.129693919,4.924816624,5.264079093,4.800606996,1.980931454,5.471329412,2.339120317,5.282995142,3.907718195,4.334319307,3.403347445,4.97997112,3.316105373,5.726361381,4.450734603,1.913851658,4.684994041,2.913878403,6.00973551,6.701506521,2.270786181,3.514484835,5.459005542
ENSG00000158373.8,na,5.026555806,5.503753505,4.901296862,3.834244013,6.859317739,6.020758211,4.012906963,5.695409714,4.504403294,5.496704676,6.075198144,3.242309216,2.333143015,7.278549361,4.013349505,3.201107025,5.124625658,5.555625478,5.347192964,2.73608592,3.145166937,5.921407185,5.231310257,7.168382275,3.619004346
ENSG00000198624.11,na,0.680086692,1.27613592,4.166592592,2.358491241,2.453164516,0.927397776,3.274003454,2.534505111,3.714607651,0.820506548,2.042724039,3.210136922,1.894061259,0.745773417,1.562114465,1.092314214,2.804824785,2.022470236,0.991564314,2.407912018,2.370578539,3.13738897,3.169536579,1.48159783,3.624427706
ENSG00000224389.7,na,5.316413276,2.832213169,1.106891972,1.069909233,3.318375255,3.110915144,3.564011153,2.89192402,2.771081303,1.146009245,2.728103638,4.415318196,1.423172034,3.257986054,0.834072985,3.286943306,3.158615413,4.660695889,0.15187693,3.19663724,1.00902547,2.321335888,3.307737092,2.101111265,1.953101257
ENSG00000007038.9,na,0.686849835,0.018744146,4.170050881,0.03586382,0.166390649,3.704205394,0.857384146,0.098740704,2.974839906,0.84959763,0.599264751,0.090327906,1.962560676,0.060184499,0.030852075,3.932269655,0.247618229,1.182046039,0.058976081,0.130095158,4.690918451,3.233507684,0.200130832,0.107887811,0.268339809
ENSG00000142694.6,na,3.553514274,1.238436049,2.535585242,4.633526412,1.93508823,4.953384418,3.965159794,1.538488924,2.268065426,1.218623938,3.527922778,4.732938013,2.489952658,4.132335278,2.991252304,3.1783394,2.706404982,3.196363374,0.709634091,4.670077214,2.918785964,2.606105682,4.299479378,4.887766013,2.095778166
ENSG00000109062.8,na,6.463689957,8.159320178,4.800785247,10.26822097,7.555797276,6.9546687,5.360224097,7.100162681,4.570740791,8.242865438,7.550062569,8.245941646,4.387360123,6.872226779,5.691136095,6.851554695,6.854159998,7.213552155,7.754178227,5.58143083,5.050731089,5.820029405,7.028354824,9.19512139,6.597737261
ENSG00000168280.15,na,0.791982426,1.734672958,0.580877713,1.726962726,3.033691608,2.84036161,1.652632401,1.170997881,1.008513239,2.139491388,1.585962407,1.50600732,0.429490737,3.38908042,0.28133226,3.327382112,3.041411401,3.608614127,2.658037869,1.605529938,0.366399156,2.002444287,2.257400083,0.692945281,0.652388714
ENSG00000169891.16,na,2.585025455,2.567288071,1.914033415,5.504363573,3.267531349,2.556264171,1.905807593,3.023966595,4.436230052,3.253067448,2.291428886,2.73339266,1.29549483,3.436366743,1.33835871,1.624191742,3.772595337,6.840379739,4.828349961,4.134254389,1.50556821,1.81195664,3.212690306,4.726359641,1.640730876
ENSG00000122862.4,na,4.113658387,4.468391018,7.915778185,4.391871154,6.183886344,5.895553118,5.682562577,6.00586999,6.968818637,4.842524153,5.316987077,7.224214904,4.822715451,3.911262968,4.297788375,6.138845274,6.260814812,5.970561875,4.215333952,5.97751391,6.77642955,6.702765837,6.690301643,5.314606336,6.794448514
ENSG00000157388.12,na,1.488256981,0.509549778,0.107076477,1.103706769,1.208640176,1.761138312,1.524768364,2.470991805,2.746606852,0.45424867,2.752031257,2.189245676,0.392660313,2.379230965,1.800277323,0.294103026,1.902048132,2.405716874,3.084740391,1.708957053,0.80199019,0.390821426,2.468070784,1.099134503,0.308120607
ENSG00000153234.12,na,1.321325254,1.619040911,3.520534755,2.398488551,4.594049054,1.862792955,2.659121856,1.786977628,4.374478392,1.074988086,3.915693244,2.289907105,2.525907788,3.063092496,4.820447588,2.21030081,2.872432952,4.289281816,2.192676933,1.793490084,1.750733075,1.812032338,4.52627888,3.682058963,3.108188379
ENSG00000130558.17,na,0.504032075,3.26764982,1.992104055,4.275017208,0.934712455,2.232647591,2.805386317,0.714749561,2.544254378,1.474167259,3.932644721,3.154686968,1.064944567,4.242930474,0.40717628,2.325746047,2.451522535,0.765739303,3.360767914,1.019114355,0.527229755,0.148105817,2.076543729,2.559070766,1.283626651
ENSG00000100385.12,na,0.622124634,1.143735114,3.541362696,0.919826483,0.713275737,1.109548424,1.712658385,2.494352087,3.05758653,0.738225808,1.811120907,2.585577831,1.506001401,0.6124963,0.817950601,1.399876027,3.710062997,1.394570573,0.411004352,1.980046795,2.750171467,3.956260942,3.612042522,0.878469957,4.154102516
ENSG00000127954.11,na,1.090656477,1.805564108,3.171244269,5.581405136,2.757394029,0.943402847,4.50604847,1.128822217,3.187272445,0.451987316,1.362905459,3.004512032,2.918697266,0.385988075,3.968566109,0.45049656,2.202180357,1.545979551,1.388749263,2.001520136,1.009829921,0.292611435,2.48342507,1.045105317,1.281140932
ENSG00000169347.15,na,3.927711265,1.729532823,0,0.243013496,0.657660378,1.855172174,0.55908438,0.32031268,4.698209694,0.30055465,4.575049896,3.01312787,0.032482217,0.173317016,0.010066833,2.007562841,4.687806686,2.117925133,0.84667307,0.290094381,0,0,3.637494619,0.871913281,1.022189008
ENSG00000135916.14,na,3.489157907,2.268299396,5.162867002,3.034390834,2.219780203,2.462592747,4.977867958,4.163740214,3.902971476,2.78049227,3.031532352,3.615648948,5.238168148,2.283060845,4.869690802,3.851001049,3.794469722,3.093387312,1.856327357,3.509618679,4.363409087,6.178627618,4.656747961,1.931197596,5.243385155
ENSG00000165457.12,na,1.702566188,2.400009348,4.685929158,3.259732923,3.313779954,1.488602929,4.620106316,1.585379082,4.63683975,0.723889604,2.150675491,3.703441068,3.013219266,1.604807731,3.400318845,0.578264986,2.85650231,1.076041103,1.5097287,3.48136657,4.413114028,1.993940059,3.63092644,2.079002933,3.0351092
ENSG00000154175.15,na,0.324654959,0.857499281,3.0809663,1.594050321,2.670487656,0.848415657,3.425073674,1.501082668,3.644668153,1.092187597,1.043385283,2.724983347,2.382647856,0.324097388,0.804210703,0.673497703,3.420707854,1.998257247,1.098966699,2.82712726,1.098782211,0.177627936,3.035845244,0.710015195,2.463764682
ENSG00000160791.13,na,0.564088041,1.485592874,4.214874806,0.770296854,0.72352426,1.926306284,1.429730887,2.25888164,3.20326045,0.435740629,1.98384568,2.531388914,1.05905538,0.453029403,0.669497368,1.566886559,2.647122566,2.043858446,0.426164911,2.231841984,2.791720558,3.057811038,2.7918347,1.138874007,4.348160377
ENSG00000174469.16,na,0.239245365,4.513629844,0.045406973,0.435553657,1.058885469,5.132265317,1.955829643,3.704300438,0.17341833,1.901887518,0.397737222,1.999934737,2.069426235,2.093016494,3.141529363,0.564494592,4.95380619,1.755773685,5.862742176,0.051875926,0.608441751,1.427878832,2.441970302,0.87364696,1.482556139
ENSG00000043039.6,na,3.278728589,0.990918452,3.006261536,2.047485657,1.099256658,0.316512689,2.326936727,0.487340365,1.307790985,2.399899274,2.462999343,1.134561727,4.296994843,0.195342504,2.18981624,1.94218097,1.133365887,2.977732522,0.109009265,1.792151725,4.906197283,5.096358138,2.466729679,4.600069527,0.835269117
ENSG00000162444.11,na,2.180036428,1.585763112,5.155732161,5.051523842,4.03896315,1.882065832,4.254997423,2.504671928,5.014739499,0.989316062,2.747178486,2.856345684,3.675369213,4.049191429,3.782078339,2.727659812,1.79217962,3.040769802,1.884773155,3.074204629,5.277223215,5.508596602,3.044780165,4.058653497,1.511943027
ENSG00000123364.4,na,0.982637262,3.783583339,1.804733116,1.494968024,2.297044204,3.319501643,2.094907538,2.776718057,2.640764319,1.591974421,0.070067648,3.287920878,1.161143015,0.142408557,3.156053084,4.473189402,2.849210543,2.353878652,0.933836055,3.271506506,2.585158507,0.817498043,2.891336221,1.273999329,3.446224362
ENSG00000163017.12,na,1.792683357,1.438843587,5.108927131,2.134470924,3.076963907,0.743871117,3.203499628,2.571443561,2.110670062,2.274625622,1.986072857,1.463598975,3.778846524,1.40745521,0.268476895,0.768280714,3.678892146,0.611498136,1.006851197,1.997084929,2.290056334,3.134045625,3.554878489,1.193137972,0.758105482
ENSG00000135549.13,na,3.324451615,5.633290382,3.881727142,4.086929203,3.299195445,4.440887997,3.133501237,4.270982281,4.531695651,2.446017541,4.882367189,2.427685444,1.290317503,4.413958121,3.181607603,2.887158019,2.555170911,5.435680093,5.988642795,1.895175837,1.684464854,1.20253098,3.636470799,3.85910326,5.143405701
ENSG00000153132.11,na,3.065945982,1.214300647,0.143202984,4.043990959,4.183797517,2.693440891,1.350284903,2.581535739,1.179020742,0.769245307,1.359301668,2.491016841,2.373177303,1.886552537,5.599053949,2.224391267,1.394335168,4.905235317,4.286937399,0.172742613,0.113033597,0.415859351,0.765355728,4.240052202,1.234130988
ENSG00000141753.6,na,8.710262775,6.154518186,8.613775567,10.60470273,6.703598837,7.033399688,9.19356681,7.02339596,8.200694266,6.784812959,7.951244769,9.68099114,8.68228736,8.508091909,6.793797604,7.242531199,7.729726082,9.003273001,6.329934609,8.564252761,7.056034436,5.556707057,8.572504535,10.03136682,6.420881349
ENSG00000078589.11,na,0.325356779,2.661890763,2.64352372,0.350044086,0.227017981,0.531233754,0.86709046,1.194105603,4.082885095,0.260749959,1.049675082,1.887029976,0.697767911,0.414744732,0.230117669,0.321721575,2.681869306,1.166211615,0.423751996,1.031536785,1.27877533,2.238816599,2.671881973,0.287179051,2.824345946
ENSG00000134363.10,na,3.603801513,2.078248581,2.997833517,0.632547205,3.823845005,2.613079462,3.158870946,1.764987593,2.44049355,1.968021338,0.951677783,3.250728755,3.857946128,2.366841134,0.713384158,1.629286629,3.475765684,3.215696178,0.90896687,3.178868651,1.433565849,1.139800544,3.424424952,1.326134334,1.263644834
ENSG00000172543.6,na,0.426483846,0.799677173,3.023944983,0.91322864,0.552160396,0.489138934,1.788863211,1.756044104,2.765876258,0.456570195,1.574414963,1.357929149,1.317563405,0.458078031,0.723621978,0.531517563,2.52186949,1.343598376,0.11577302,1.149670314,2.442060282,3.215398515,2.527962931,0.924026307,3.19323866
ENSG00000196517.10,na,4.223846024,1.216479146,2.752659479,1.711257246,1.691313901,3.336290301,1.808556706,1.882011893,1.073763058,1.087495351,0.945294699,3.563808608,2.78887356,2.962969224,1.44636125,2.378391048,1.401640362,3.558900769,1.135642703,2.024507005,3.960952425,4.162962489,2.350047482,6.417167074,1.966428673
ENSG00000226835.1,na,0.91061511,1.290962639,0.031296116,0.566912716,3.181263406,2.519298507,0.041139169,0.255230503,0.69949335,2.605211687,2.356119013,0.53992824,0.045449914,1.866950338,0,2.145718219,0.685770799,2.740475584,0.907910023,0.288031817,0.195097253,0,1.052676681,1.425707854,3.311189462
ENSG00000246082.2,na,1.610312118,2.578513915,1.805288585,1.788906301,2.286020607,2.545150461,1.84330965,0.379996521,2.522396217,2.368697024,1.576230459,0.332446918,0.406631202,0.374042898,2.543595459,0.699044228,0.595382181,2.579910166,0.235725342,1.34305192,0.475928746,0.357941874,1.556389852,2.358649318,2.379619417
ENSG00000197629.5,na,2.148653032,2.43168831,5.376060332,2.3842154,3.022822611,2.792036709,4.303184018,2.821316002,5.420048544,2.226111231,2.92842334,4.278381528,2.75148323,1.859308595,2.644974297,1.948426894,4.737277614,2.953362761,2.016644143,3.626222448,3.734905402,3.331030755,4.85663438,2.2420615,4.570930357
ENSG00000094963.12,na,0.578014314,0.778483189,2.596870097,1.34454979,2.90866549,0.234645684,2.476792016,1.091914111,3.791346095,0.115683413,1.003614933,1.47105245,2.875870744,0.264784204,0.327018252,0.337440949,2.146665323,1.88921211,2.01453304,1.428446764,3.06926881,1.515468918,3.559236919,0.675665681,0.405411313
ENSG00000179023.8,na,3.838378005,0.042640895,0.049325209,2.170812714,0.766426352,0.286243399,0.470827664,2.116749103,0.559186616,0.346988936,0.73604858,2.895337087,0.04662341,4.287490401,1.11082376,0.316297025,1.571593106,2.806063423,0.271882008,2.470038422,0.069748346,0.00423933,2.717614753,0.44905109,0.007755027
ENSG00000167700.7,na,2.638392933,3.167738883,3.148965476,5.405338929,2.400413002,2.713580613,2.168599618,1.887784509,2.20266252,2.996376985,4.964785783,2.511175125,2.050767542,2.11261022,4.227514225,2.061769963,3.593375851,3.072497216,4.299789848,4.284483473,4.919743147,4.488823632,3.695731039,4.941002972,4.320231016
ENSG00000083782.6,na,1.93599852,4.061549621,0.375644814,0,2.885011181,3.32068741,0.352668111,1.703030954,0.776914981,2.778681652,0.3865929,0.084543787,2.099380106,0.495761033,2.190521563,0.377904587,0.349833145,0.94691941,0.471452222,3.424918132,1.073038325,2.341496218,2.288081533,0.95550958,0.411763687
ENSG00000136883.11,na,3.508429157,1.506740373,1.746948323,7.576571837,1.370224705,3.380630943,3.409180103,1.955257636,4.386968011,0.786896518,6.102677366,3.063511386,0.114528577,4.217133853,1.710329619,0.800645591,1.123173682,3.138501637,2.319029876,1.975427515,1.596832592,2.681456265,2.601495948,4.692009758,0.427484848
ENSG00000214263.2,na,0.941920049,2.250949085,2.702077989,0.027360057,0.065562309,0.022590554,2.010122864,0.075713432,1.440426053,0.697362168,0,0.796757959,0,2.067510877,1.930348292,0.143403238,2.642743085,0.017520218,0.050614022,0,0.038263774,0,2.172715689,1.208637668,0.045680978
ENSG00000230076.1,na,0.277974405,0.490003208,0.732948269,1.027119969,1.005917341,5.984815787,1.00304227,0.36973487,0.286586049,0.88158473,2.567906838,0.424993214,0.786295873,0.767791764,1.139679826,0.993860448,0.747561481,5.235090402,0.367774644,5.084810531,0.662522831,5.913543272,2.743699769,1.07361198,2.718314627
ENSG00000065618.15,na,0.424117924,0.999086153,3.528703023,1.408135194,0.131758979,0.056893188,4.861100333,1.885023349,2.767364366,0.093780368,1.42698101,2.108145217,3.234247366,0.78732419,1.908678953,0.880594843,4.12250982,2.33109415,0.076261687,0.600089897,1.408642491,0.030273183,4.700418213,0.878942931,0.319774671
ENSG00000016391.9,na,1.512507071,0.418502499,2.382480079,3.799421312,1.377386356,3.938110395,2.97516852,1.093234971,3.252889907,0.905225965,3.500478326,2.167268,1.25108202,3.443249557,2.529439667,1.300478276,1.995541312,3.539582441,2.87572773,1.744841899,2.876376943,3.72135669,3.098820121,1.987302556,3.419931218
ENSG00000144452.13,na,3.441702168,3.687294324,0.160121624,0.226523347,3.019331683,1.317561286,0.48502059,3.257737576,0.365555365,2.27616109,0.442091496,0.976701257,0.371473485,2.943637175,3.365877928,0.825832524,1.529564602,1.780791478,0.292136254,0.059690522,0.288590537,0.045665986,1.508106829,0.559394974,0.441298505
ENSG00000254726.2,na,2.971560204,1.752317316,3.663466781,2.694500866,1.72306953,2.937723701,2.975473247,4.107310314,0.919671237,1.310324903,0.878766578,4.392525902,2.034059135,3.045106044,2.043316307,5.1166057,4.536877802,1.49634129,2.523416615,2.267450273,3.127698059,5.724918188,2.203227443,0.45587557,3.689061732
ENSG00000146072.6,na,3.529739899,3.375796872,4.860061837,1.927856742,2.87347825,4.827861845,4.365955992,4.013122878,4.050507811,3.483333357,2.702117691,4.786606449,5.171044442,2.41030634,5.465824931,4.388212936,4.203772019,2.170216746,2.618838068,3.447050505,4.057225394,4.844445551,3.977108741,1.505704357,5.105321265
ENSG00000028137.15,na,2.000330992,1.853032736,5.153256107,2.851672677,2.280778149,2.98110061,4.134914559,3.412030938,4.433807294,1.352219217,3.41371176,4.422960849,3.100845003,2.238606367,2.604167537,2.690177285,3.852905412,3.039776944,1.816652663,3.246647693,4.196620575,4.47636319,4.279174523,2.222284925,4.714813228
ENSG00000187123.13,na,0.346954839,2.54026867,0.199742762,2.537812975,2.33715803,0.116086998,2.518128573,0.601019661,1.137514591,0.459991307,4.611792866,1.708871473,0.751654152,3.918726046,2.417413857,3.015781091,2.115514989,2.697037472,1.956926556,0.792717105,0.215509794,0.848160827,2.457276072,0.662352854,0.325904814
ENSG00000116039.10,na,0.34191323,3.653799737,1.837958561,1.104889301,0.930829621,3.023734958,3.092714518,1.30826315,2.633216944,2.133635896,0.76549475,3.373232308,1.698992482,1.92216801,0.285726425,1.273615154,2.022829281,1.107840462,4.603530498,3.274363866,2.072088871,0.118499579,3.085152588,2.598066603,0.702353031
ENSG00000074211.12,na,0.321671596,2.109006392,0.084953955,4.564018047,2.09840613,3.089980365,0.280184551,1.46059356,0.235004362,1.953060338,2.243747476,3.158210247,1.007528065,0.536985451,1.635912174,1.827370334,2.056313967,0.591918966,0.020769089,0.049065661,3.01847484,0.016528571,2.681271297,2.881304754,0.767624816
ENSG00000138642.13,na,1.010642585,1.876119992,5.195065053,0.897785626,3.768735384,2.351217785,2.574467297,1.123399314,2.261428058,2.34763404,1.335527213,4.237364847,1.637333131,3.433877973,0.894304752,3.398919314,3.602411242,1.04132109,0.717776211,1.735474887,3.258006225,2.718105757,2.25912516,2.330177578,3.001457655
ENSG00000050628.19,na,0.367936082,0.760577813,1.72856411,0.928052061,3.386488669,2.850715911,1.949471566,0.823631526,2.877719136,2.170335087,2.091815968,2.112196942,1.92274002,1.570687596,0.561393546,3.182614351,2.186620162,0.948290802,2.162368011,3.648167377,0.737452422,0.310317092,3.929480609,4.389151812,2.544697616
ENSG00000100079.6,na,0.472636097,0.246587795,3.209561806,0.602384462,0.718401721,0.33671505,1.684129578,2.395937672,2.502316386,0.260281726,1.03460029,1.495688155,0.861049031,0.245532995,1.136292436,0.574920137,2.771608676,0.370227115,0.184339497,1.16927103,2.482557408,0.990909667,2.576709632,0.914891714,2.957029831
ENSG00000210195.2,na,1.342402638,1.821022451,3.660236999,0,3.738430224,2.572133521,2.055042571,0.954799263,2.817679106,1.702614846,1.830992209,1.90724076,0.551419335,0,0.280640532,1.241798409,1.808012362,1.462229183,0.552216929,0.487249541,2.475976134,1.503469754,0.508285337,3.11049899,2.644326985
ENSG00000159166.12,na,4.458075625,3.459523204,5.22351664,1.763936488,3.818356877,2.652351935,3.532706096,4.457020942,2.023435987,1.707792719,0.32574277,3.407849501,5.059932662,5.711630495,6.859608137,3.166752741,3.656458707,0.579714053,2.533313312,4.526325351,3.844254872,2.957577298,2.87286877,2.023962515,5.564139916
ENSG00000041353.8,na,2.507657689,4.783532233,0.669587235,2.26219593,4.000163865,3.359767524,4.066157335,3.999517702,4.364422078,2.960951661,2.613661332,3.021258986,2.785603447,5.00360924,5.03681054,2.264862855,4.962337501,5.162180659,2.808934501,5.263800226,1.951576742,0.813812374,4.098782429,4.432991935,2.233095374
ENSG00000169562.9,na,4.389689033,2.515697554,0.040203071,0.092825503,0.115938814,2.041392003,1.087071604,4.432580539,1.674967865,0.464197985,3.331123503,0.123478718,2.570968595,0.649490018,1.562216222,0.403217127,0.649156366,1.776880019,0.058403916,0.08314082,0.058613474,0.009740391,0.971125958,2.275190735,1.736652792
ENSG00000173335.4,na,0,1.927268012,0,1.293551209,0,2.601052662,0.884383209,0,5.584551752,3.403530083,5.458662678,0.619190236,0,0.254580979,0,0.020266201,0.508748148,0.037680751,4.800795117,0,0,0,0.049658215,5.1209993,0.199198066
ENSG00000183569.16,na,1.426912583,1.257342493,1.002702228,3.393222147,2.618891685,1.190774358,1.470852261,0.799835227,0.990827649,0.263601042,3.296091064,0.766829202,3.374634566,3.838647439,5.960968044,0.69129047,3.847819723,1.096733029,0.301886502,0.499364597,0.504723159,0.318332582,1.997867014,0.965625184,0.447541607
ENSG00000116667.11,na,3.887337796,1.770384193,3.011594823,1.614646344,3.216972043,1.938615634,3.499754523,3.379672556,3.99534813,1.382653086,3.753842742,4.200573027,1.957751299,4.928764722,3.276113025,3.403890252,3.799364297,3.662206901,0.725665025,4.107465948,1.632831087,2.356391537,3.904942707,4.040541885,2.301359649
ENSG00000127951.5,na,2.115768572,2.614771252,5.303635033,1.921687013,3.03532946,2.530125711,4.006055115,2.980509256,5.104725105,1.69546656,3.574363419,4.083838454,2.151568709,1.741319376,1.932512621,2.154262133,4.103306977,4.173529309,2.072007695,3.789301274,3.793898071,3.666880947,4.900628502,2.427681064,4.293020255
ENSG00000134028.13,na,0.105972632,1.400894241,4.515571536,0.337997374,0.462662268,2.442562157,0.282630501,2.395357324,2.76687632,1.090380333,0.541048301,1.611359906,0.682499134,0.925490985,0.294797393,1.587157677,2.31613041,0.428244917,0.404931395,1.691388804,3.846961452,3.468178825,2.111541241,0.524602559,4.535874316
ENSG00000088882.7,na,2.187080587,2.489356511,4.86604814,2.204738772,2.759484629,3.08438322,6.850900728,2.801179326,5.377057244,2.313570984,2.907990746,3.353109175,5.8841953,1.88920077,1.737860471,3.468472916,5.331436352,3.364385437,0.532315216,4.247888994,3.062558111,2.874280851,4.942367965,1.618098038,3.101831418
ENSG00000171954.11,na,1.739178072,0.533587121,0.067328231,2.056019125,0.780277049,0.312461546,2.217125047,0.121457725,1.462419055,0.079002298,0.263836412,0.872546249,0.057515388,4.889404308,0.038156821,2.530707753,4.815764567,0.173086225,3.634548894,0.817384164,0.254323563,0.103589946,2.664488771,1.349455124,0.116238993
ENSG00000172986.11,na,2.971049983,2.94533477,2.147407175,1.06910319,4.134911439,2.99605964,4.751076148,2.947291585,3.75646392,3.541177291,0.985442239,1.890757987,5.029593547,1.564386568,2.480229366,2.645526045,3.801453302,3.560257705,1.820477562,4.939078323,1.821110026,0.749551522,3.829024332,1.75807669,1.039091968
ENSG00000196917.5,na,2.812838165,3.031257493,0.99847003,5.013946196,2.645275196,4.177160622,3.478381663,3.358599756,3.697562187,3.145689285,4.919366162,1.432060305,0.602873213,4.151720564,1.877810504,1.195032305,3.971054398,3.817044886,4.499285727,2.017085905,0.352723487,0.568201136,3.19191004,3.477915718,3.781224356
ENSG00000187840.4,na,5.299511993,6.207297857,5.390180417,5.286177367,4.21950049,7.480478322,5.143326622,9.169244517,4.075783837,5.480538588,5.167013788,4.343878339,5.434632731,4.553200497,7.706288686,5.552262855,4.185725539,4.566414882,6.850411891,5.673651935,6.069020842,7.108083524,3.481667583,6.506289992,6.880386137
ENSG00000240972.1,na,5.518214778,4.095680008,3.241400469,5.183615271,3.183138111,4.657598689,4.087488825,5.745365634,2.710411557,3.55612764,6.011690381,4.46188174,2.691058686,4.53455326,4.585147294,5.233236021,4.112397751,1.919371479,2.496725436,3.9840924,6.010491515,4.516335865,3.961512351,5.584707972,2.907150816
ENSG00000112559.12,na,4.46758555,4.200307259,2.845446805,4.277526567,2.205107845,1.002094274,3.577763783,3.312459674,1.154843126,2.184313746,1.266112745,3.536052885,3.269062967,3.387535329,5.856412082,3.786647936,3.147774905,1.125225851,0.232480691,1.667018656,2.103204335,1.589936072,2.300939378,2.192735712,0.652180687
ENSG00000211747.3,na,0.218611521,0.522036894,2.667292999,0.400187179,0.255894967,0.813609766,0.682693597,1.504295433,3.122805523,0,1.332412163,2.347211768,0.739456706,0.266501323,0.270104477,0.726285373,3.024030451,1.956667838,0.069952903,1.959488671,1.362176012,2.987102611,2.599833932,0.414502836,2.809301807
ENSG00000007908.14,na,0.198339179,1.330421525,2.68163526,0.605891451,3.384467011,1.310664792,3.451365285,1.495712932,2.626546034,0.30678638,1.025876944,3.920359894,0.989189076,0.732015477,0.56473155,0.041904317,4.201935785,2.158326884,1.468691719,1.642702355,1.401761367,1.834238162,4.493673617,0.591052065,2.835696315
ENSG00000157456.6,na,1.520867364,3.445010817,3.661918895,3.147290515,3.446407819,4.038268221,1.882320312,4.240550479,1.731273322,4.054926905,2.68353664,2.531991845,2.005951013,4.275968197,2.64782867,3.587783939,3.318721138,1.438741723,3.87618382,2.057258829,4.010051304,4.685380103,1.802404546,2.194438432,4.680151241
ENSG00000165949.11,na,5.30196604,8.069548477,6.175634107,3.12834574,3.736746262,5.442003762,4.543802232,3.51534073,3.911348625,2.66121142,3.834405741,8.240177608,4.510070249,5.404656338,2.316553922,5.754855616,4.685214269,2.983296872,2.004773156,3.782037404,5.691147462,6.046601188,3.77479398,5.089812109,7.329945179
ENSG00000114737.14,na,3.946536414,2.719815552,2.063974816,5.249901073,4.354425291,4.782335606,2.483582237,1.881008338,4.267908147,3.817692088,2.490202011,2.424525235,1.973437509,2.760264924,2.077760964,3.070627907,4.482119554,4.5908131,3.53112668,1.870199383,2.289410013,1.799910746,3.371059928,2.899102153,4.243930161
ENSG00000180596.7,na,2.196990188,2.008126173,2.001409991,1.062367662,3.333730025,4.066697641,1.943663958,4.571533747,4.291116151,3.846334952,3.55189853,0.667015054,1.262992006,4.770288961,2.482384465,0.672732088,1.597109052,2.704557697,2.01380561,0.818092822,2.029820046,2.250339053,2.714818654,3.598891051,0.998202535
ENSG00000162772.15,na,1.918639796,1.809593573,4.853644523,3.352150343,5.167445959,4.362289604,3.955761137,2.663215086,4.739497653,1.78184011,2.238470248,2.520231306,3.183369696,1.700601828,1.567787812,5.452182055,4.890179503,2.412050375,2.405803439,3.33868045,4.290919263,3.592094077,5.621781883,2.546696695,3.407774895
ENSG00000132561.12,na,3.777861437,1.883582875,2.591818093,2.42120014,2.472309628,4.352318632,4.369477091,1.689927639,2.994695971,1.01868677,1.035984271,2.316304186,2.086924386,0.506902984,0.757825589,2.535538451,2.585209108,1.728404966,0.939206202,3.215989468,1.030420625,0.603842606,3.530119207,1.89045724,5.288739172
ENSG00000115380.17,na,3.038137603,3.670360934,6.083447177,2.795781265,5.407201995,3.124686806,5.197133106,3.49832342,5.723759005,7.01028989,3.401727396,4.945942157,5.555359498,2.063296545,3.640177363,3.969005179,5.108442692,3.897759187,3.712977413,5.246823898,4.608934409,1.447478642,5.457668754,6.091065645,5.73059738
ENSG00000137975.7,na,3.261426846,0.841890884,0.388516336,0.072297504,5.033737353,0.064036799,1.730845817,5.332744265,0.491939783,0.087995764,0.254719941,0.216026814,3.412690292,3.122083056,0.317158575,0.257443796,2.050050229,0.141526222,0.003288334,0.312447442,0.264199894,0.004850252,2.461391474,0.0291107,0.090531936
ENSG00000131171.11,na,8.051034887,7.967591323,6.091434713,4.293996079,6.669274522,6.985614704,7.093521604,8.782139141,8.687878634,7.393595058,7.536545104,8.479447416,6.514448927,8.485925647,4.254804715,7.315200605,7.915863972,7.277389943,4.652367704,8.317596337,5.016298668,5.023407758,8.052591602,8.989059762,5.549818158
ENSG00000117226.10,na,0.704002358,1.442573151,3.758367736,3.018176819,3.566441267,4.343815333,3.304885472,2.00565703,4.081943243,4.158379044,3.403321813,4.127166752,0.813877657,4.90658094,1.465321135,3.124371955,3.320212688,3.787027094,2.839949313,0.990853929,2.469840836,2.120145013,4.093297815,4.349015339,3.762503473
ENSG00000049540.15,na,3.740815603,2.487047145,3.612098892,3.965927719,4.145483706,3.256877758,6.371889637,3.096615674,4.522797874,2.17536106,2.990086226,3.893077657,6.011900423,1.959135434,2.835826545,1.962976074,3.812881734,4.138935975,1.920964195,4.886943139,1.472108223,1.11070219,4.570222681,2.552259133,1.977296673
