gene_id,Groups,TCGA.AC.A2FM,TCGA.BH.A1EN,TCGA.BH.A1EO,TCGA.BH.A1ET,TCGA.BH.A1EV,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FG,TCGA.BH.A1FJ,TCGA.BH.A1FM,TCGA.BH.A1FN,TCGA.BH.A204,TCGA.BH.A1F0,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A208,TCGA.BH.A209
,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
,,Early,Early,Late,Late,Early,Early,Early,Late,Early,Early,Early,Late,Early,Late,Late,Early,Late
,,LumB,Her2,LumB,LumA,Her2,LumB,LumB,LumA,LumB,LumB,LumB,LumB,Basal,Basal,Basal,Her2,LumB
ENSG00000082175.13>PGR,na,1.377368848,0.072932664,6.975864164,4.967886765,0.531958027,0.634570706,5.46010164,3.952827076,5.466273521,0.165481436,2.103472534,0.293036779,0.315948633,0.111331095,0.075076454,0.41165615,3.013932657
ENSG00000211943.2>IGHV3-15,na,2.0867211,0.692599905,0.737661895,4.794510979,2.392937625,0.544528912,1.041543722,2.039365412,0.768132329,0.140343178,1.774926964,0.033478585,9.039620097,5.088704839,10.88563991,6.056639374,10.70279451
ENSG00000211659.2>IGLV3-25,na,1.475413719,1.204990309,3.419481044,3.53103735,3.522492554,0.31740281,0.620114435,3.117197388,1.646882011,1.245339929,3.188962096,0.147949917,8.296235535,4.349657974,6.182681856,6.889997804,10.42795582
ENSG00000244575.3>IGKV1-27,na,0.995421047,0.052555919,0.353507313,3.296110836,1.536836073,0.704409594,0.513337595,2.201162742,0.286114464,0.303055244,0.668631705,0,7.209014782,4.5321403,7.247277165,6.332471647,7.570388066
ENSG00000211637.2>IGLV4-69,na,0.306059246,0.139434638,0.529072944,2.904024332,1.80722669,0.252533275,0.217029684,1.56970426,3.115361476,0.475817938,0.343409452,0.034899547,5.961714194,5.156614157,12.86243241,4.627715809,4.554729799
ENSG00000211890.3>IGHA2,na,5.232555315,0.092430138,2.236902582,6.705607072,3.271943617,1.799994403,0.28206651,5.680052424,1.819537523,1.422979754,2.497552802,0,6.366799696,7.2394234,5.007736149,9.337993844,5.574650199
ENSG00000211892.3>IGHG4,na,9.361999622,1.080347091,1.906443674,4.145423597,3.804048545,0.19315246,3.160059054,7.8834827,2.016204282,1.109075599,2.413367224,4.842401249,7.559989596,6.446815096,7.609640989,3.414810037,9.135975653
ENSG00000280411.1>IGHV1-69-2,na,0.445079439,0.271302648,0.537668359,2.811874122,0.990196838,0.634647667,0.376175004,2.20311475,2.16987524,0.724023621,1.838119373,0.03557055,6.589851269,11.79046986,7.416076648,3.437018694,7.212935722
ENSG00000138449.9>SLC40A1,na,3.93765551,3.560058007,8.519296742,3.942069389,8.197674959,6.774181263,3.798659775,3.568993679,4.643623962,3.045369957,9.123437421,3.131665361,5.296304575,3.048149228,2.555300037,4.909471162,6.850667492
ENSG00000084628.8>NKAIN1,na,6.469868529,0.013625791,3.815208513,0.334477484,1.209192723,0.63236063,3.483898694,6.007856933,2.987126738,6.758232237,5.328290002,6.156897224,0.374087373,1.501056022,0.098910211,0.134508195,1.528379021
ENSG00000224373.3>IGHV4-59,na,2.624742445,0.156428779,0.459416122,3.769605873,3.524970933,0.404742381,2.075694687,2.810830239,1.586461159,0.595610114,1.541467324,0.367556014,7.464238354,5.141909988,7.492563241,6.094789394,7.773736669
ENSG00000211949.3>IGHV3-23,na,2.451456478,0.25922979,2.246186776,5.444354362,3.683539701,0.549768937,3.327370287,4.502902841,2.893970943,0.922729032,2.455076216,0.606414188,9.646052678,8.385279337,11.82514255,7.120915205,8.028660058
ENSG00000247627.2>MTND4P12,na,1.562457652,5.276199986,0.709713387,0.984780296,4.67792388,5.540658786,0.82423244,5.92407846,0.459694324,1.233260513,1.186323258,5.983320094,6.403088969,4.104555256,4.176873554,6.054541265,5.311295131
ENSG00000166509.9>CLEC3A,na,0,0.098550653,4.357989351,0.513294029,9.064044509,0.438727676,0,8.09792604,0.039651888,4.692099813,8.653399782,0.108989313,0,0.011073016,0,0.036389911,0.032883961
ENSG00000196611.4>MMP1,na,0.047551666,1.911710205,6.696489564,0.207942796,2.674731471,5.172274528,5.538535937,0.423456412,2.811181476,5.531191109,3.464334097,0.241564356,3.304594691,2.650872719,5.312361267,2.706839628,4.905762152
ENSG00000241755.1>IGKV1-9,na,1.035003126,0.049144862,1.390024918,3.146322246,1.080787066,1.009013101,0.792231955,3.559781302,1.041594995,0.241151909,1.465746323,0.104675434,5.401081982,6.54868638,4.105532162,6.781380174,6.615558978
ENSG00000211660.3>IGLV2-23,na,1.872988193,0.451029738,1.755744369,5.147688401,4.799807776,1.118293898,1.700108859,2.522654788,1.020998026,2.140551779,2.513653737,0.192900663,7.448604721,4.901641104,10.26754241,6.801757766,7.192070668
ENSG00000243466.1>IGKV1-5,na,3.001956682,0.565128199,2.388660383,5.082484922,3.568010652,2.770975398,1.594611566,5.688124293,2.504018749,1.826057277,1.874601978,0.10720375,10.30009379,10.16540032,11.99189546,7.45652731,10.6409411
ENSG00000211941.3>IGHV3-11,na,1.081688276,0.083963261,1.046251731,3.939187829,1.762512844,0.671838593,0,1.350478123,3.937316327,0.758902636,1.162184989,0.090948673,6.736323151,5.981998888,9.328441043,6.168587695,8.55158844
ENSG00000270550.1>IGHV3-30,na,1.318085541,0.785274085,0.988690386,4.343737735,1.858405652,0.207862643,1.366353946,1.828432743,0.829975918,0.697362168,1.526637422,0.099512375,7.625406181,4.264746126,10.58987816,6.867530243,8.349369234
ENSG00000211668.2>IGLV2-11,na,2.27412701,0.278087958,0.613848685,4.147273497,2.550101412,1.001383348,1.108580482,2.829737974,1.855396761,1.658985045,0.926648336,0.140901904,11.67968775,5.647216958,9.465357936,6.326096773,7.860333515
ENSG00000211662.2>IGLV3-21,na,1.585562076,0.957313636,0.612186718,4.486325294,3.912538876,0.755244447,1.150745362,3.622423895,0.781694178,1.487832098,2.406606077,0.162591055,7.301410359,12.70567131,8.22271668,7.129824351,10.66290805
ENSG00000135480.13>KRT7,na,2.352962473,8.760684313,0.911566095,1.97484214,7.354168381,5.949280518,7.196770283,6.318742518,6.425524756,2.308124762,4.939485647,0.390464667,6.802254011,7.180095862,8.258749682,6.891640835,6.031473294
ENSG00000211598.2>IGKV4-1,na,2.445713907,0.337343945,2.72657059,5.833084208,2.857691998,1.491925382,4.414814167,5.596407622,2.904869056,1.112246575,2.760616331,0.20483737,9.438985169,7.579678097,11.40201105,8.02421456,10.51887524
ENSG00000211934.3>IGHV1-2,na,0.992343925,0.458228265,1.100715734,3.206904277,3.332629025,1.325202814,0.695854137,3.757724185,0.650151382,1.321318086,0.404955959,0,9.516665747,5.75201043,7.868303435,6.850822094,8.586375356
ENSG00000211644.2>IGLV1-51,na,2.172160994,0.772833673,2.512665384,4.485835364,2.815425535,0.553421489,1.108580482,3.829005796,0.703493225,1.478135035,1.3654103,1.00021159,8.116753661,7.134740101,8.401017082,6.957932431,6.903966481
ENSG00000012223.11>LTF,na,1.205182137,0.791450582,0.770222906,9.185987206,5.916528065,8.096195778,1.478908237,1.302935347,0.706069123,0.724023621,0.962894822,0.503769726,8.096203931,5.616964361,3.64189095,3.801787031,3.047421361
ENSG00000211592.5>IGKC,na,4.278269539,2.044466464,3.508961817,6.858199701,6.026310369,2.972826036,4.134169292,6.603185365,4.439885709,3.949092234,4.773109044,1.150332989,11.64479278,9.639771365,13.10223756,9.520896713,11.68539547
ENSG00000132465.9>IGJ,na,3.955972335,0.889110722,2.235481082,6.854933273,4.260028549,2.074677049,1.704528277,5.40854767,3.574661662,2.558247958,2.467562558,0.384425466,9.745452508,7.688412046,6.879972251,8.557418921,7.285434156
ENSG00000211966.2>IGHV5-51,na,1.666130795,0.186840022,2.05972992,4.845133689,2.776265471,0.935321067,1.043883303,2.66155408,1.198088101,1.159724292,0.951448222,0,7.473827489,5.648517713,10.79640124,5.620159066,9.404283647
ENSG00000211945.2>IGHV1-18,na,1.962794827,1.121198672,1.648134091,4.69583983,3.188544749,0.441918902,1.066915926,2.217469272,1.434613588,0.592806988,1.03116455,0.104429149,10.20808025,5.506895989,10.59196104,6.21800012,10.27603471
ENSG00000211677.2>IGLC2,na,3.164455407,1.458670193,3.020958455,5.764654735,5.451031658,1.582634361,2.688730844,4.844845984,4.089236563,2.926691453,3.207633123,0.73655815,11.00171839,11.10976769,11.53343723,9.137563331,10.09886843
ENSG00000211895.4>IGHA1,na,6.811712718,1.90801426,3.874186056,8.510587566,7.00002,3.685856306,2.731130491,7.313103726,3.981330425,3.488635017,3.372520361,1.411804395,9.740633259,9.470458452,8.074009358,11.56515502,8.756923183
ENSG00000160182.2>TFF1,na,11.27297861,8.898775145,3.342516136,10.44228139,6.245439689,7.041952039,4.359620363,5.103274082,9.943928775,3.693576505,3.254380684,6.519669298,0.027301304,0.116491381,0,1.679240126,5.711773812
ENSG00000211673.2>IGLV3-1,na,0.93527126,0.513298752,0.677735013,3.770725132,2.17725587,0.488290171,0.721970761,2.384423894,0.097850628,0.37756024,1.602698616,0.07252413,7.278155664,5.67582098,10.14658146,5.807445349,9.916299954
ENSG00000244468.1>RP11-206M11.7,na,8.858895565,0,0.311066445,1.760986586,1.667566344,7.89580655,2.734200273,4.298890249,3.88882377,6.88271853,6.292299201,0.949334534,0,0.116491381,0.039108355,6.541428454,1.238088628
ENSG00000138696.9>BMPR1B,na,0.277132107,2.515362745,1.820980571,0.504683007,4.047318356,2.223389226,1.054934636,7.985834946,7.480023196,8.647751353,0.267089157,8.063804117,0.855047446,1.081225631,1.716323199,0.959272393,3.030324264
ENSG00000086548.8>CEACAM6,na,0.663573209,10.69124025,6.104051998,6.834659596,6.194744587,6.293109319,4.978181284,1.043307016,7.514750816,1.49510531,3.279096232,6.787228302,7.75174817,2.084548802,0.290708865,9.35558088,1.766922835
ENSG00000101210.9>EEF1A2,na,6.503674867,5.480059037,1.231624414,3.673622906,0.590027981,0.238549576,6.056832063,5.195986307,6.856622559,6.380854677,5.985125895,4.362657849,0.184512303,0.581714413,0.154733152,0.410670361,0.716167375
ENSG00000159763.3>PIP,na,3.592003875,13.62723885,0.397578678,7.338290214,0.944157362,7.067759958,5.585586044,4.688024456,10.84565264,2.593857583,3.701704005,0.073974302,2.195582267,0.212152351,0.036864177,5.677614999,7.551531512
ENSG00000124939.5>SCGB2A1,na,0.325860322,5.681574005,3.330484813,6.176294813,6.108393811,3.815254195,2.961420997,1.138785086,6.248443157,2.329888463,1.026766601,8.035778459,0.336457836,0.062769313,0.158651736,7.544160824,0.309778306
ENSG00000178372.7>CALML5,na,1.276029762,8.504414466,0,0.539679526,7.832045068,1.702656366,0.414217398,0.819316906,3.748157673,0.447663429,0.143879899,0.050787713,5.794901684,6.531585637,7.883978932,7.296941819,0.090264366
ENSG00000110484.6>SCGB2A2,na,5.276774871,9.321802769,7.806231441,13.45375951,11.54913496,8.902967101,10.70949086,4.436415392,11.41579787,0.652967006,5.150309876,4.082378833,1.76309159,0.147364997,0,12.33828458,4.200606279
ENSG00000124935.3>SCGB1D2,na,5.396469756,5.952835199,5.799370383,12.93338973,10.66270785,6.898906366,10.81802748,3.345421235,9.29699804,0.696081538,4.055213054,7.098722135,0.457128647,0.132950835,0.044804171,7.427091137,1.991056699
